Age,Gender,MarStat,Housing,Educ,Inc_Gr,Children,IQ,Client,rate,cost_type,Default_flg
25,0,3,4,1,2,0,"87,96",4576,"0,05",www,1
25,0,3,4,4,4,0,"81,42",6038,"0,05",www,0
20,0,3,4,1,1,2,"60,16",7179,"0,05",www,0
22,0,3,4,4,4,0,"64,10",8701,"0,05",www,0
21,0,3,4,1,1,2,"72,28",8971,"0,05",www,1
18,0,2,1,3,3,1,"61,66",515,"0,05",www,0
21,0,2,2,3,3,1,"70,40",1280,"0,05",www,0
24,0,2,2,3,3,1,"73,43",4540,"0,05",www,0
25,0,2,1,3,3,1,"80,09",4974,"0,05",www,0
27,0,2,2,3,3,1,"89,93",5056,"0,05",www,0
24,0,2,1,3,3,1,"86,37",5841,"0,05",www,0
25,0,2,2,3,3,1,"70,46",6620,"0,05",www,0
21,0,2,1,3,3,1,"59,28",7117,"0,05",www,0
20,0,2,2,3,3,1,"64,61",7267,"0,05",www,0
26,0,2,1,3,3,1,"74,26",8031,"0,05",www,0
26,0,2,1,3,3,1,"89,02",8865,"0,05",www,0
26,0,2,2,3,3,1,"81,03",9113,"0,05",www,0
25,0,2,1,3,3,0,"83,89",1617,"0,05",www,0
24,0,2,1,3,3,2,"72,42",3390,"0,05",www,0
21,0,2,1,3,3,2,"67,43",6691,"0,05",www,0
25,0,2,2,3,3,2,"78,71",6991,"0,05",www,0
24,0,2,1,3,3,0,"80,13",7885,"0,05",www,0
22,0,2,1,3,3,2,"72,43",8121,"0,05",www,0
22,0,2,2,3,3,2,"62,17",9110,"0,05",www,0
24,0,2,1,3,4,1,"71,99",4470,"0,05",www,1
24,0,2,1,3,4,1,"73,01",7911,"0,05",www,1
23,0,2,1,3,4,2,"65,09",315,"0,05",www,0
18,0,2,2,3,4,0,"55,41",3280,"0,05",www,0
18,0,2,1,3,4,2,"62,54",3644,"0,05",www,0
19,0,2,1,3,4,2,"53,29",4875,"0,05",www,0
26,0,2,1,3,4,0,"83,53",5686,"0,05",www,0
24,0,2,2,3,4,0,"72,13",7126,"0,05",www,0
22,0,2,2,3,4,0,"78,29",7346,"0,05",www,0
26,0,2,2,3,4,2,"84,16",7661,"0,05",www,0
24,0,2,1,3,4,0,"75,51",7748,"0,05",www,0
25,0,2,1,3,4,2,"86,68",8644,"0,05",www,0
27,0,2,2,2,3,1,"85,02",3375,"0,05",www,1
18,0,2,2,2,3,1,"66,05",3776,"0,05",www,0
23,0,2,1,2,3,1,"72,05",9759,"0,05",www,0
21,0,2,2,2,3,2,"69,17",8768,"0,05",www,0
21,0,2,1,4,4,1,"60,37",533,"0,057730882",www,0
18,0,2,2,1,1,1,"64,15",1095,"0,057730882",www,1
24,0,2,1,4,4,1,"80,03",1286,"0,057730882",www,0
24,0,2,2,1,1,1,"74,05",1984,"0,057730882",www,0
23,0,2,1,4,4,1,"72,65",2245,"0,057730882",www,0
23,0,2,1,4,4,1,"79,81",2274,"0,057730882",www,0
25,0,2,2,1,1,1,"86,34",2413,"0,057730882",www,0
21,0,2,1,1,1,1,"69,73",2631,"0,057730882",www,0
27,0,2,1,1,1,1,"82,42",2797,"0,057730882",www,1
24,0,2,1,1,1,1,"78,26",3889,"0,057730882",www,1
24,0,2,1,1,1,1,"77,80",3992,"0,057730882",www,0
27,0,2,1,4,4,1,"86,17",5602,"0,057730882",www,0
27,0,2,1,4,4,1,"79,48",5845,"0,057730882",www,0
27,0,2,1,1,2,1,"83,33",6940,"0,057730882",www,0
18,0,2,2,4,4,1,"66,02",9218,"0,057730882",www,0
24,0,2,1,1,1,0,"77,76",499,"0,057730882",www,1
22,0,2,1,1,1,0,"73,08",578,"0,057730882",www,1
24,0,2,1,2,2,0,"81,06",611,"0,057730882",www,1
23,0,2,1,1,2,0,"80,27",713,"0,057730882",www,1
24,0,2,2,1,1,2,"73,09",879,"0,057730882",www,0
20,0,2,1,1,2,2,"64,14",968,"0,057730882",www,1
24,0,2,2,4,4,3,"87,67",1305,"0,057730882",www,0
20,0,2,2,1,1,2,"60,97",1835,"0,057730882",www,1
27,0,2,1,1,1,2,"87,02",1988,"0,057730882",www,0
21,0,2,2,1,2,2,"65,54",2292,"0,057730882",www,1
23,0,2,2,4,4,2,"82,38",2355,"0,057730882",www,0
25,0,2,2,1,1,2,"82,65",2639,"0,057730882",www,0
24,0,2,1,1,2,2,"78,67",2720,"0,057730882",www,0
26,0,2,1,2,2,2,"83,08",3202,"0,057730882",www,0
18,0,2,2,1,1,2,"68,13",3665,"0,057730882",www,0
21,0,2,2,1,2,2,"61,62",3952,"0,057730882",www,0
24,0,2,1,1,2,2,"80,16",4615,"0,057730882",www,0
23,0,2,1,2,2,2,"84,99",4704,"0,057730882",www,0
25,0,2,2,1,1,2,"80,92",4763,"0,057730882",www,1
26,0,2,1,1,1,2,"86,18",4938,"0,057730882",www,0
22,0,2,1,1,2,2,"81,46",5171,"0,057730882",www,1
22,0,2,2,2,2,0,"63,13",5703,"0,057730882",www,0
25,0,2,1,2,2,0,"83,34",6257,"0,057730882",www,0
27,0,2,1,4,4,2,"93,50",6615,"0,057730882",www,0
22,0,2,1,1,2,3,"62,86",6735,"0,057730882",www,0
27,0,2,2,4,4,2,"84,51",6826,"0,057730882",www,0
22,0,2,2,2,2,3,"77,39",6916,"0,057730882",www,0
21,0,2,1,4,4,2,"77,91",7538,"0,057730882",www,0
20,0,2,2,4,4,2,"69,59",7819,"0,057730882",www,0
21,0,2,1,1,2,2,"70,53",9184,"0,057730882",www,1
27,0,2,1,4,4,2,"89,16",9260,"0,057730882",www,0
25,0,2,2,1,1,0,"83,06",9412,"0,057730882",www,0
21,0,2,2,2,2,2,"65,56",9660,"0,057730882",www,1
20,0,2,3,3,3,1,"69,02",3475,"0,05",www,0
24,0,2,3,3,3,1,"74,11",6442,"0,05",www,0
25,0,2,3,3,3,1,"80,82",7341,"0,05",www,0
24,0,2,3,3,3,2,"75,64",1498,"0,05",www,0
25,0,2,3,3,3,2,"79,80",6280,"0,05",www,0
23,0,2,3,3,3,2,"79,29",7502,"0,05",www,0
25,0,2,3,3,3,0,"79,69",8880,"0,05",www,0
25,0,2,3,3,4,1,"77,05",4377,"0,05",www,0
20,0,2,3,3,4,1,"65,83",9048,"0,05",www,0
19,0,2,3,3,4,1,"53,34",9776,"0,05",www,0
23,0,2,3,3,4,2,"77,37",2507,"0,05",www,0
23,0,2,3,3,4,2,"74,66",3450,"0,05",www,0
19,0,2,3,3,4,2,"63,41",3657,"0,05",www,0
18,0,2,3,3,4,2,"61,16",5534,"0,05",www,0
26,0,2,3,2,3,1,"84,76",5637,"0,05",www,0
27,0,2,3,2,3,0,"85,87",765,"0,05",www,0
24,0,2,3,2,3,3,"73,12",6391,"0,05",www,0
22,0,2,3,2,3,2,"69,04",8327,"0,05",www,0
25,0,2,3,4,4,1,"77,86",847,"0,05",www,0
24,0,2,3,1,1,1,"75,26",1586,"0,05",www,1
27,0,2,3,1,2,1,"94,56",4352,"0,05",www,0
25,0,2,3,4,4,1,"81,11",7479,"0,05",www,0
22,0,2,3,1,2,1,"76,13",8377,"0,05",www,0
27,0,2,3,2,2,1,"89,00",9331,"0,05",www,0
23,0,2,3,2,2,3,"74,55",1675,"0,05",www,0
21,0,2,3,2,2,0,"66,89",2296,"0,05",www,0
23,0,2,3,1,1,2,"76,03",2524,"0,05",www,0
26,0,2,3,2,2,0,"77,66",3302,"0,05",www,0
18,0,2,3,4,4,0,"68,53",5282,"0,05",www,0
25,0,2,3,1,1,2,"78,11",5629,"0,05",www,0
23,0,2,3,4,4,2,"69,11",6910,"0,05",www,0
25,0,2,3,4,4,0,"83,46",7060,"0,05",www,0
27,0,2,3,1,1,0,"83,80",7990,"0,05",www,0
23,0,2,3,1,2,2,"76,83",9758,"0,05",www,0
26,0,2,4,3,3,1,"90,96",2441,"0,05",www,0
19,0,2,4,3,3,1,"65,07",4216,"0,05",www,0
25,0,2,4,3,3,1,"83,11",5558,"0,05",www,0
27,0,2,4,3,3,1,"79,76",6099,"0,05",www,0
22,0,2,4,3,3,0,"76,29",1187,"0,05",www,0
24,0,2,4,3,3,2,"76,78",3756,"0,05",www,0
20,0,2,4,3,3,0,"74,54",4103,"0,05",www,0
23,0,2,4,3,3,2,"82,80",5753,"0,05",www,0
23,0,2,4,3,3,2,"67,52",8316,"0,05",www,0
26,0,2,4,3,3,2,"80,19",8739,"0,05",www,0
21,0,2,4,3,4,1,"66,79",5198,"0,05",www,0
22,0,2,4,3,4,1,"74,91",5393,"0,05",www,0
25,0,2,4,3,4,1,"83,48",8218,"0,05",www,0
21,0,2,4,3,4,1,"76,76",8609,"0,05",www,0
25,0,2,4,3,4,0,"78,78",457,"0,05",www,0
23,0,2,4,3,4,2,"73,26",2765,"0,05",www,0
27,0,2,4,3,4,2,"81,54",3431,"0,05",www,0
23,0,2,4,3,4,2,"76,39",6028,"0,05",www,0
19,0,2,4,3,4,2,"68,45",6187,"0,05",www,0
23,0,2,4,3,4,3,"78,77",6682,"0,05",www,0
20,0,2,4,3,4,0,"68,42",7795,"0,05",www,0
26,0,2,4,3,4,2,"81,90",8469,"0,05",www,0
27,0,2,4,2,3,1,"90,63",9204,"0,05",www,0
27,0,2,4,2,3,2,"82,58",1882,"0,05",www,0
23,0,2,4,1,1,1,"80,33",4772,"0,05",www,1
20,0,2,4,1,1,1,"72,29",9836,"0,05",www,0
22,0,2,4,4,4,1,"70,20",9864,"0,05",www,0
23,0,2,4,1,1,2,"63,37",812,"0,05",www,1
24,0,2,4,1,2,0,"72,68",1655,"0,05",www,0
27,0,2,4,4,4,2,"74,50",2107,"0,05",www,0
24,0,2,4,1,2,0,"77,82",2122,"0,05",www,0
21,0,2,4,1,1,2,"74,59",3516,"0,05",www,0
27,0,2,4,2,2,0,"87,48",3804,"0,05",www,0
19,0,2,4,1,2,0,"55,49",5341,"0,05",www,0
21,0,2,4,4,4,0,"69,92",5684,"0,05",www,0
21,0,2,4,2,2,2,"66,66",6928,"0,05",www,0
26,0,2,4,1,2,0,"90,54",8352,"0,05",www,0
20,0,2,4,1,2,3,"62,62",9094,"0,05",www,0
21,0,2,4,4,4,2,"69,48",9777,"0,05",www,0
18,0,2,4,4,4,2,"53,08",9990,"0,05",www,0
18,1,4,1,3,3,1,"57,46",1573,"0,05",www,0
19,1,4,2,3,3,1,"63,06",1971,"0,05",www,0
24,1,4,1,3,3,1,"79,43",2235,"0,05",www,0
23,1,4,2,3,3,1,"77,60",2517,"0,05",www,0
27,1,1,1,3,3,1,"89,19",2554,"0,05",www,0
23,1,1,2,3,3,1,"70,13",2950,"0,05",www,1
27,1,4,1,3,3,1,"81,52",3167,"0,05",www,0
22,1,4,1,3,3,1,"71,36",3397,"0,05",www,0
26,1,4,1,3,3,1,"89,37",3423,"0,05",www,0
23,1,1,1,3,3,1,"76,04",3441,"0,05",www,0
27,1,4,2,3,3,1,"76,42",3708,"0,05",www,0
27,1,1,1,3,3,1,"84,89",3774,"0,05",www,0
25,1,1,1,3,3,1,"76,48",5768,"0,05",www,0
25,1,1,1,3,3,1,"89,12",6236,"0,05",www,0
22,1,1,1,3,3,1,"58,58",6753,"0,05",www,0
21,1,4,2,3,3,1,"59,48",8757,"0,05",www,0
26,1,1,2,3,3,0,"87,77",33,"0,05",www,0
23,1,1,2,3,3,2,"76,22",150,"0,05",www,0
24,1,1,1,3,3,2,"84,33",664,"0,05",www,0
26,1,1,2,3,3,0,"89,29",824,"0,05",www,0
27,1,4,1,3,3,2,"87,16",1436,"0,05",www,0
24,1,1,2,3,3,2,"80,88",2035,"0,05",www,0
27,1,4,1,3,3,2,"89,90",2454,"0,05",www,0
21,1,1,1,3,3,2,"65,93",2557,"0,05",www,0
20,1,1,1,3,3,2,"69,55",2667,"0,05",www,0
25,1,1,1,3,3,2,"68,59",3576,"0,05",www,0
24,1,1,2,3,3,2,"75,16",4536,"0,05",www,1
18,1,4,2,3,3,2,"57,33",4745,"0,05",www,0
22,1,1,1,3,3,0,"77,16",6142,"0,05",www,0
27,1,4,1,3,3,2,"91,79",6417,"0,05",www,0
23,1,1,2,3,3,0,"68,09",7225,"0,05",www,0
23,1,1,1,3,3,2,"75,88",8192,"0,05",www,0
27,1,4,2,3,3,3,"78,93",8296,"0,05",www,1
26,1,1,1,3,3,2,"85,28",8466,"0,05",www,0
20,1,1,2,3,3,2,"60,33",8582,"0,05",www,0
27,1,4,2,3,3,0,"92,24",9949,"0,05",www,0
25,1,1,1,3,4,1,"80,57",1185,"0,05",www,0
19,1,1,1,3,4,1,"58,86",1516,"0,05",www,1
19,1,1,1,3,4,1,"65,26",1745,"0,05",www,0
27,1,1,1,3,4,1,"87,17",2383,"0,05",www,0
23,1,1,1,3,4,1,"70,90",2640,"0,05",www,0
27,1,4,1,3,4,1,"80,79",5388,"0,05",www,0
27,1,1,2,3,4,1,"79,42",6196,"0,05",www,0
26,1,4,1,3,4,1,"85,07",6645,"0,05",www,0
20,1,4,2,3,4,1,"56,74",9418,"0,05",www,0
22,1,1,1,3,4,1,"67,42",9445,"0,05",www,0
20,1,1,1,3,4,2,"71,35",1690,"0,05",www,0
22,1,1,2,3,4,0,"71,23",2298,"0,05",www,0
22,1,1,1,3,4,2,"75,45",3179,"0,05",www,0
23,1,1,2,3,4,0,"69,88",3494,"0,05",www,0
26,1,1,1,3,4,2,"79,14",3688,"0,05",www,0
26,1,4,1,3,4,2,"84,41",4161,"0,05",www,0
18,1,1,2,3,4,2,"56,88",5119,"0,05",www,0
24,1,1,2,3,4,0,"77,88",5249,"0,05",www,0
24,1,1,1,3,4,2,"82,42",6412,"0,05",www,0
18,1,1,2,3,4,2,"56,44",7898,"0,05",www,0
27,1,4,2,2,3,1,"87,65",4227,"0,05",www,0
27,1,1,2,2,3,1,"76,50",9454,"0,05",www,0
27,1,1,1,2,3,3,"82,69",1448,"0,05",www,0
21,1,4,2,2,3,2,"69,95",7298,"0,05",www,0
24,1,1,1,2,3,0,"76,11",7698,"0,05",www,0
21,1,4,2,2,3,0,"66,96",9886,"0,05",www,0
20,1,1,2,1,2,1,"69,21",304,"0,05",www,0
24,1,4,1,1,1,1,"72,74",720,"0,05",www,1
25,1,4,2,1,2,1,"75,56",794,"0,05",www,0
26,1,4,1,1,2,1,"86,07",1609,"0,05",www,0
25,1,1,2,4,4,1,"94,54",1749,"0,05",www,0
24,1,4,2,1,2,1,"77,93",2101,"0,05",www,1
19,1,4,2,2,2,1,"68,52",2333,"0,05",www,0
21,1,1,2,1,2,1,"66,57",2790,"0,05",www,1
21,1,4,1,4,4,1,"64,95",2961,"0,05",www,1
23,1,1,1,4,4,1,"73,43",3110,"0,05",www,0
23,1,4,1,1,2,1,"67,61",3213,"0,05",www,1
25,1,1,2,1,1,1,"81,46",3298,"0,05",www,0
23,1,1,2,1,2,1,"69,08",4746,"0,05",www,0
26,1,4,1,4,4,1,"81,83",4835,"0,05",www,0
26,1,4,2,4,4,1,"82,56",5321,"0,05",www,0
24,1,4,1,2,2,1,"80,43",5336,"0,05",www,0
24,1,1,1,1,2,1,"82,64",5425,"0,05",www,0
24,1,1,1,4,4,1,"84,47",5711,"0,05",www,0
20,1,4,1,1,1,1,"66,60",6202,"0,05",www,0
27,1,1,1,1,1,1,"91,62",6414,"0,05",www,0
22,1,4,1,2,2,1,"65,76",6498,"0,05",www,0
24,1,1,2,2,2,1,"66,66",7099,"0,05",www,0
21,1,1,2,1,1,1,"77,42",7153,"0,05",www,0
25,1,1,1,2,2,1,"73,26",7174,"0,05",www,1
18,1,4,1,1,1,1,"63,28",8036,"0,05",www,1
21,1,1,1,1,1,1,"70,25",8861,"0,05",www,1
23,1,4,1,4,4,1,"65,01",9057,"0,05",www,0
21,1,1,1,1,2,1,"69,16",9729,"0,05",www,1
21,1,1,2,4,4,2,"73,99",70,"0,05",www,0
22,1,1,1,4,4,0,"73,27",431,"0,05",www,0
25,1,1,2,1,1,2,"86,02",601,"0,05",www,0
25,1,4,2,1,1,2,"77,53",896,"0,05",www,1
23,1,1,2,2,2,0,"73,50",934,"0,05",www,0
27,1,1,1,1,1,2,"84,61",1131,"0,05",www,0
26,1,4,1,1,1,2,"85,14",1488,"0,05",www,0
22,1,4,1,2,2,0,"79,94",1530,"0,05",www,0
21,1,1,1,1,1,0,"69,67",1693,"0,05",www,0
26,1,1,2,1,1,3,"85,71",1863,"0,05",www,0
22,1,4,2,1,2,2,"73,84",2277,"0,05",www,0
19,1,4,1,4,4,2,"68,34",2332,"0,05",www,0
23,1,4,2,1,1,0,"78,67",2575,"0,05",www,0
23,1,1,1,4,4,2,"74,92",2609,"0,05",www,0
22,1,1,1,1,1,2,"70,38",2613,"0,05",www,1
27,1,4,2,1,1,0,"86,91",2654,"0,05",www,0
23,1,1,2,4,4,2,"69,29",2769,"0,05",www,0
26,1,4,2,2,2,2,"81,74",2882,"0,05",www,0
27,1,1,1,4,4,2,"88,22",3719,"0,05",www,0
26,1,4,1,1,1,2,"75,64",3750,"0,05",www,0
23,1,4,2,1,2,2,"84,45",3970,"0,05",www,0
22,1,1,2,1,2,0,"70,37",4223,"0,05",www,0
26,1,1,2,1,1,2,"80,97",4253,"0,05",www,1
24,1,4,2,1,2,0,"76,12",4291,"0,05",www,1
23,1,4,1,1,1,2,"70,82",4448,"0,05",www,0
22,1,1,2,4,4,2,"66,04",4538,"0,05",www,0
26,1,4,2,2,2,0,"83,38",5124,"0,05",www,0
25,1,4,2,1,1,2,"79,73",5397,"0,05",www,1
24,1,4,2,4,4,2,"76,03",5569,"0,05",www,1
18,1,4,2,1,1,0,"55,48",6212,"0,05",www,0
26,1,4,1,1,2,2,"75,09",6261,"0,05",www,0
26,1,1,1,1,1,2,"85,10",6340,"0,05",www,0
21,1,1,2,1,1,0,"65,84",6731,"0,05",www,1
23,1,1,1,1,1,0,"68,88",6975,"0,05",www,1
27,1,4,1,1,2,2,"79,78",7046,"0,05",www,0
27,1,4,1,1,2,2,"81,23",7085,"0,05",www,0
19,1,4,1,1,2,2,"62,83",7172,"0,05",www,0
27,1,4,1,1,2,2,"89,34",7369,"0,05",www,1
20,1,1,2,1,1,2,"68,65",7525,"0,05",www,0
22,1,1,1,1,2,0,"71,18",7614,"0,05",www,1
22,1,4,1,4,4,3,"70,33",7685,"0,05",www,0
18,1,4,2,2,2,2,"59,79",8425,"0,05",www,0
25,1,1,2,4,4,0,"88,24",8480,"0,05",www,0
21,1,4,2,1,2,0,"71,51",8540,"0,05",www,0
22,1,1,1,4,4,2,"69,78",8577,"0,05",www,0
18,1,4,1,2,2,3,"59,94",8703,"0,05",www,0
26,1,1,1,2,2,2,"82,30",8762,"0,05",www,0
27,1,4,2,2,2,0,"98,94",8987,"0,05",www,0
21,1,4,2,4,4,0,"63,03",9003,"0,05",www,0
20,1,1,1,1,1,0,"61,84",9235,"0,05",www,0
19,1,1,1,2,2,0,"66,59",9404,"0,05",www,0
25,1,4,2,4,4,0,"71,77",9437,"0,05",www,0
18,1,4,2,1,2,2,"67,40",9662,"0,05",www,0
26,1,4,2,2,2,0,"84,39",9792,"0,05",www,0
22,1,1,2,2,2,0,"75,63",9842,"0,05",www,0
21,1,4,2,4,4,0,"68,52",9924,"0,05",www,0
26,1,1,3,3,3,1,"82,71",908,"0,05",www,0
26,1,4,3,3,3,1,"75,68",2091,"0,05",www,0
19,1,4,3,3,3,1,"58,46",4554,"0,05",www,0
25,1,4,3,3,3,1,"76,09",5894,"0,05",www,0
25,1,1,3,3,3,1,"83,00",5984,"0,05",www,0
22,1,1,3,3,3,1,"78,67",7078,"0,05",www,0
26,1,4,3,3,3,1,"86,45",7424,"0,05",www,0
18,1,4,3,3,3,1,"66,87",7579,"0,05",www,0
19,1,4,3,3,3,1,"64,84",8350,"0,05",www,0
23,1,4,3,3,3,2,"81,82",1295,"0,05",www,0
24,1,1,3,3,3,2,"84,69",1378,"0,05",www,0
22,1,1,3,3,3,2,"74,07",1445,"0,05",www,0
18,1,1,3,3,3,0,"71,34",1517,"0,05",www,0
25,1,1,3,3,3,0,"70,12",2663,"0,05",www,0
21,1,1,3,3,3,2,"71,10",2983,"0,05",www,0
22,1,4,3,3,3,2,"78,41",4697,"0,05",www,0
22,1,4,3,3,3,0,"73,92",5607,"0,05",www,0
27,1,1,3,3,3,0,"82,91",5609,"0,05",www,0
22,1,1,3,3,3,2,"67,75",7869,"0,05",www,0
26,1,1,3,3,3,0,"87,44",8958,"0,05",www,0
25,1,4,3,3,3,0,"80,44",9287,"0,05",www,0
21,1,1,3,3,3,2,"72,92",9893,"0,05",www,0
18,1,4,3,3,4,1,"63,49",863,"0,05",www,0
22,1,4,3,3,4,1,"75,71",5803,"0,05",www,0
23,1,1,3,3,4,1,"68,01",5833,"0,05",www,0
23,1,4,3,3,4,3,"68,92",252,"0,05",www,0
27,1,1,3,3,4,2,"88,26",559,"0,05",www,0
25,1,4,3,3,4,2,"72,44",2220,"0,05",www,0
24,1,1,3,3,4,2,"88,12",2345,"0,05",www,0
25,1,1,3,3,4,2,"79,58",5241,"0,05",www,0
19,1,4,3,3,4,0,"59,73",5269,"0,05",www,0
24,1,4,3,3,4,2,"75,08",6690,"0,05",www,0
24,1,1,3,2,3,2,"77,66",975,"0,05",www,0
20,1,4,3,2,3,0,"65,72",1201,"0,05",www,0
21,1,1,3,2,3,2,"68,03",1251,"0,05",www,0
26,1,1,3,2,3,2,"81,65",7094,"0,05",www,0
24,1,1,3,4,4,1,"74,47",290,"0,05",www,0
21,1,1,3,1,2,1,"61,88",298,"0,05",www,0
23,1,4,3,2,2,1,"81,12",2561,"0,05",www,0
18,1,1,3,4,4,1,"56,55",2634,"0,05",www,0
25,1,4,3,4,4,1,"83,77",4250,"0,05",www,0
27,1,1,3,4,4,1,"90,17",5019,"0,05",www,0
18,1,1,3,1,2,1,"63,00",7059,"0,05",www,0
24,1,1,3,1,2,1,"81,92",7665,"0,05",www,0
18,1,1,3,4,4,1,"66,58",7695,"0,05",www,0
22,1,1,3,4,4,1,"74,71",8281,"0,05",www,0
26,1,4,3,1,2,1,"81,63",8440,"0,05",www,0
23,1,1,3,1,2,1,"80,55",8887,"0,05",www,0
23,1,1,3,4,4,2,"77,00",986,"0,05",www,0
20,1,4,3,4,4,2,"69,16",2637,"0,05",www,0
23,1,4,3,2,2,2,"67,98",2699,"0,05",www,0
23,1,4,3,1,2,0,"74,61",2835,"0,05",www,0
19,1,1,3,1,1,2,"61,89",3217,"0,05",www,0
27,1,1,3,4,4,2,"83,58",3237,"0,05",www,0
27,1,4,3,2,2,2,"83,10",3607,"0,05",www,0
27,1,4,3,2,2,2,"98,81",4139,"0,05",www,0
25,1,1,3,4,4,0,"84,72",4225,"0,05",www,0
21,1,1,3,1,1,3,"71,99",4384,"0,05",www,1
24,1,4,3,4,4,0,"74,26",5129,"0,05",www,0
19,1,4,3,4,4,2,"63,40",6171,"0,05",www,0
20,1,4,3,2,2,2,"62,30",6433,"0,05",www,0
22,1,4,3,1,2,2,"76,55",7032,"0,05",www,0
22,1,4,3,1,1,2,"75,12",7484,"0,05",www,0
27,1,4,3,4,4,2,"87,06",7940,"0,05",www,0
22,1,1,3,1,1,2,"64,55",8249,"0,05",www,0
27,1,4,3,1,1,0,"93,18",8356,"0,05",www,0
24,1,4,3,1,2,2,"84,61",8437,"0,05",www,0
26,1,1,3,1,2,3,"80,07",8692,"0,05",www,0
27,1,1,3,4,4,2,"87,12",8976,"0,05",www,0
21,1,1,3,1,1,2,"71,56",9945,"0,05",www,0
25,1,4,4,3,3,1,"84,11",3680,"0,05",www,0
24,1,4,4,3,3,1,"88,51",3947,"0,05",www,0
27,1,4,4,3,3,1,"84,64",8048,"0,05",www,0
26,1,4,4,3,3,0,"79,97",3193,"0,05",www,0
25,1,1,4,3,3,0,"90,38",3349,"0,05",www,0
25,1,4,4,3,3,3,"88,63",4267,"0,05",www,0
20,1,1,4,3,3,3,"67,98",4296,"0,05",www,0
21,1,4,4,3,3,2,"67,78",4948,"0,05",www,0
25,1,4,4,3,3,2,"87,93",5639,"0,05",www,1
25,1,4,4,3,3,2,"71,43",6514,"0,05",www,0
24,1,4,4,3,3,0,"77,18",9416,"0,05",www,1
22,1,1,4,3,4,1,"73,21",3294,"0,05",www,0
19,1,1,4,3,4,1,"59,52",3364,"0,05",www,0
20,1,4,4,3,4,1,"64,83",8231,"0,05",www,1
27,1,4,4,3,4,1,"88,70",9921,"0,05",www,0
20,1,4,4,3,4,2,"69,67",7810,"0,05",www,0
18,1,4,4,3,4,2,"62,95",8547,"0,05",www,0
24,1,4,4,3,4,0,"74,14",9153,"0,05",www,0
19,1,1,4,2,3,1,"64,03",1603,"0,05",www,0
22,1,1,4,2,3,1,"63,32",4428,"0,05",www,0
23,1,4,4,2,3,1,"78,98",6792,"0,05",www,0
19,1,4,4,2,3,2,"67,00",8334,"0,05",www,0
24,1,1,4,4,4,1,"82,86",108,"0,05",www,0
25,1,4,4,1,1,1,"76,75",529,"0,05",www,0
24,1,1,4,1,2,1,"80,33",882,"0,05",www,0
25,1,1,4,2,2,1,"88,34",1068,"0,05",www,0
23,1,1,4,1,2,1,"73,22",1461,"0,05",www,0
19,1,1,4,1,1,1,"72,73",2224,"0,05",www,0
25,1,1,4,1,1,1,"84,78",2462,"0,05",www,0
27,1,1,4,2,2,1,"81,09",3263,"0,05",www,0
18,1,1,4,4,4,1,"62,29",3984,"0,05",www,0
21,1,4,4,1,1,1,"74,71",4347,"0,05",www,1
23,1,4,4,1,1,1,"79,53",4500,"0,05",www,1
25,1,1,4,4,4,1,"72,82",5702,"0,05",www,0
27,1,4,4,1,1,1,"89,18",5792,"0,05",www,0
23,1,1,4,2,2,1,"73,78",5798,"0,05",www,0
26,1,1,4,4,4,1,"84,29",8066,"0,05",www,0
27,1,1,4,2,2,1,"85,78",8686,"0,05",www,0
26,1,4,4,2,2,1,"81,72",8854,"0,05",www,0
23,1,1,4,4,4,1,"73,37",8952,"0,05",www,0
23,1,1,4,4,4,0,"81,43",614,"0,05",www,0
19,1,1,4,1,1,2,"64,16",922,"0,05",www,0
27,1,1,4,1,1,2,"83,42",1136,"0,05",www,0
22,1,1,4,2,2,0,"72,32",1266,"0,05",www,0
25,1,4,4,4,4,2,"77,71",1687,"0,05",www,0
21,1,1,4,4,4,0,"71,80",2051,"0,05",www,0
19,1,4,4,4,4,2,"65,59",2247,"0,05",www,0
25,1,4,4,2,2,3,"68,85",2268,"0,05",www,0
24,1,4,4,4,4,2,"76,98",2408,"0,05",www,0
22,1,4,4,1,2,3,"78,08",3013,"0,05",www,0
23,1,4,4,1,1,2,"66,27",3270,"0,05",www,0
26,1,1,4,1,1,2,"86,28",3291,"0,05",www,0
20,1,1,4,4,4,2,"56,45",4154,"0,05",www,0
18,1,4,4,4,4,2,"70,29",4582,"0,05",www,0
26,1,4,4,1,1,2,"86,99",6561,"0,05",www,0
20,1,4,4,1,1,2,"69,56",6599,"0,05",www,0
23,1,1,4,4,4,0,"74,87",7289,"0,05",www,0
26,1,1,4,2,2,2,"78,06",7465,"0,05",www,0
27,1,1,4,1,1,0,"87,30",8030,"0,05",www,0
27,1,1,4,4,4,2,"84,36",9056,"0,05",www,0
27,1,1,4,1,1,2,"94,67",9255,"0,05",www,0
19,1,4,4,1,1,0,"66,41",9311,"0,05",www,1
27,1,3,1,3,3,1,"92,27",3866,"0,05",www,0
25,1,3,2,3,3,1,"76,66",4235,"0,05",www,0
24,1,3,1,3,3,1,"86,99",7454,"0,05",www,0
22,1,3,1,3,3,1,"68,82",9093,"0,05",www,0
26,1,3,2,3,3,2,"84,26",763,"0,05",www,0
27,1,3,2,3,3,2,"84,16",1465,"0,05",www,0
24,1,3,1,3,3,2,"79,50",2693,"0,05",www,0
23,1,3,1,3,3,2,"69,64",3696,"0,05",www,0
